id_email,timestamp,expediteur_id,destinataire_id,sujet,corps
E00046,2026-03-03T12:30:00,S04,S02,Compte rendu réunion direction,"Bonjour Antoine,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de mercredi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au mardi.

Cordialement,
Karim"
E00574,2026-03-03T12:30:00,S10,S02,RE: Demande de pièces - audit Q1,"Bonjour,

Documents transmis ce matin via le coffre-fort numérique. Code d’accès envoyé séparément.

Thomas"
E00987,2026-03-04T01:30:00,S02,S03,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2024-4662. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00220,2026-03-04T02:30:00,S05,S07,Entretien annuel à programmer,"Bonjour Julie,

Nous devons programmer ton entretien annuel avant la fin du mois. Voici trois créneaux possibles : mardi 14h, mercredi 10h, jeudi 16h. Lequel te convient ?

Élodie"
E00515,2026-03-04T04:30:00,S02,S09,Réunion comité vendredi,"Bonjour Léa,

Peux-tu confirmer ta présence à la réunion du comité vendredi à 9h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Antoine"
E00210,2026-03-04T05:30:00,S01,S10,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2025-4078. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00637,2026-03-04T05:30:00,S02,S07,Demande de signature ordre 2026-1837,"Bonjour,

L’ordre 2026-1837 attend ta double signature depuis lundi. Le client s’impatiente. Peux-tu prioriser ?

Merci,
Antoine"
E00765,2026-03-04T06:30:00,S04,S01,Café demain matin,"Claire, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Karim"
E00923,2026-03-04T08:30:00,S05,S03,Note de frais déplacement Genève,"Bonjour,

Je joins ma note de frais pour le déplacement client à Genève des 10-12 février. Total : 847,50 EUR. Justificatifs scannés en PJ.

Cordialement,
Élodie"
E00925,2026-03-04T08:30:00,S03,S08,Préparation board,"Marc,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Sophie"
E00141,2026-03-04T08:30:00,S03,S07,RE: Demande de pièces - audit Q1,"Bonjour,

Documents transmis ce matin via le coffre-fort numérique. Code d’accès envoyé séparément.

Sophie"
E00099,2026-03-04T09:30:00,S04,S02,Pot de départ - M. Renaud,"Bonjour à tous,

Nous organisons un pot de départ pour M. Renaud vendredi à 18h en salle de pause. Une cagnotte circule.

Karim"
E00867,2026-03-04T10:30:00,S01,S07,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2024-7029. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00720,2026-03-04T10:30:00,S04,S09,Phishing - vigilance,"Bonjour à tous,

Nous avons détecté une campagne de phishing ciblant nos collaborateurs. Ne cliquez sur aucun lien provenant d’expéditeurs inconnus. Signalez tout mail douteux à it@mercier.fr.

Karim"
E00988,2026-03-05T01:30:00,S01,S09,Décalage réunion mardi,"Léa,

La réunion prévue mardi est décalée à jeudi 13h pour des raisons d’agenda. La salle Picasso reste réservée.

Claire"
E00043,2026-03-05T03:30:00,S01,S02,Entretien annuel à programmer,"Bonjour Antoine,

Nous devons programmer ton entretien annuel avant la fin du mois. Voici trois créneaux possibles : mardi 14h, mercredi 10h, jeudi 16h. Lequel te convient ?

Claire"
E00722,2026-03-05T07:30:00,S02,S07,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Antoine"
E00130,2026-03-05T07:30:00,S03,S08,Régularisation dossier 2025-793,"Bonjour Marc,

Le dossier 2025-793 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Sophie"
E00297,2026-03-05T09:30:00,S07,S01,Demande client Société Civile Beaufort - allocation,"Claire,

Le client Société Civile Beaufort souhaite revoir son allocation. Il évoque un profil plus prudent. Peux-tu préparer une simulation ?

Merci,
Julie"
E00443,2026-03-05T09:30:00,S06,S10,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2025-8767. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00029,2026-03-05T09:30:00,S01,S04,RE: Validation virement client 2026-9225,"Validé. Bonne journée.

Claire"
E00825,2026-03-05T10:30:00,S05,S03,Demande de congés,"Bonjour Sophie,

Je pose mes congés du vendredi au lundi. Mon binôme prendra le relais sur les dossiers en cours.

Merci de valider.
Élodie"
E00417,2026-03-05T11:30:00,S02,S08,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Antoine"
E00530,2026-03-05T11:30:00,S02,S03,Présentation client Groupe Saint-Clair jeudi,"Bonjour Sophie,

Nous recevons Groupe Saint-Clair jeudi à 11h. Merci de préparer la slide deck habituelle et le bilan annuel.

Antoine"
E00367,2026-03-05T12:30:00,S04,S10,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Karim"
E00610,2026-03-06T02:30:00,S04,S07,Compte rendu réunion direction,"Bonjour Julie,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de mardi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au mardi.

Cordialement,
Karim"
E00577,2026-03-06T03:30:00,S08,S02,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Marc"
E00706,2026-03-06T03:30:00,S02,S09,Justificatif manquant dossier 2024-1869,"Léa,

Il me manque le justificatif d’origine des fonds sur le dossier 2024-1869. Sans ce document, je ne peux pas débloquer la transaction.

Antoine"
E00730,2026-03-06T06:30:00,S05,S02,Réunion comité vendredi,"Bonjour Antoine,

Peux-tu confirmer ta présence à la réunion du comité vendredi à 8h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Élodie"
E00271,2026-03-06T08:30:00,S09,S05,Note de frais déplacement Genève,"Bonjour,

Je joins ma note de frais pour le déplacement client à Genève des 10-12 février. Total : 847,50 EUR. Justificatifs scannés en PJ.

Cordialement,
Léa"
E00397,2026-03-06T08:30:00,S04,S09,Incident applicatif résolu,"Bonjour,

L’incident sur l’application de trading signalé ce matin est résolu. Cause : saturation du cluster de calcul. Service nominal depuis 11h32.

Karim"
E00091,2026-03-06T09:30:00,S02,S01,Décalage réunion mardi,"Claire,

La réunion prévue mardi est décalée à jeudi 14h pour des raisons d’agenda. La salle Picasso reste réservée.

Antoine"
E00745,2026-03-06T09:30:00,S06,S01,Reporting mensuel Fondation Albert-Schweitzer,"Bonjour,

Veuillez trouver ci-joint le reporting mensuel pour le client Fondation Albert-Schweitzer. Performance du portefeuille : +0.08% sur le mois.

Cordialement,
Pierre"
E00937,2026-03-06T10:30:00,S08,S05,Reporting mensuel M. Renaud,"Bonjour,

Veuillez trouver ci-joint le reporting mensuel pour le client M. Renaud. Performance du portefeuille : +0.23% sur le mois.

Cordialement,
Marc"
E00715,2026-03-06T11:30:00,S04,S06,Compte rendu réunion direction,"Bonjour Pierre,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de mercredi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au mercredi.

Cordialement,
Karim"
E00939,2026-03-06T12:30:00,S02,S07,Demande client Fondation Albert-Schweitzer - allocation,"Julie,

Le client Fondation Albert-Schweitzer souhaite revoir son allocation. Il évoque un profil plus prudent. Peux-tu préparer une simulation ?

Merci,
Antoine"
E00056,2026-03-07T01:30:00,S01,S02,Mutuelle - changement de contrat,"Bonjour,

La mutuelle entreprise change au 1er avril. Une réunion d’information est organisée le mercredi à 17h en salle Monet. Présence recommandée.

Claire"
E00683,2026-03-07T03:30:00,S02,S03,Demande client Famille Mercier-Jolly - allocation,"Sophie,

Le client Famille Mercier-Jolly souhaite revoir son allocation. Il évoque un profil plus prudent. Peux-tu préparer une simulation ?

Merci,
Antoine"
E00252,2026-03-07T03:30:00,S02,S05,Demande client Mme Durand-Lefèvre - allocation,"Élodie,

Le client Mme Durand-Lefèvre souhaite revoir son allocation. Il évoque un profil plus prudent. Peux-tu préparer une simulation ?

Merci,
Antoine"
E00965,2026-03-07T03:30:00,S01,S07,Pot de départ - M. Renaud,"Bonjour à tous,

Nous organisons un pot de départ pour M. Renaud vendredi à 18h en salle de pause. Une cagnotte circule.

Claire"
E00526,2026-03-07T03:30:00,S02,S10,Justificatif manquant dossier 2025-3263,"Thomas,

Il me manque le justificatif d’origine des fonds sur le dossier 2025-3263. Sans ce document, je ne peux pas débloquer la transaction.

Antoine"
E00609,2026-03-07T04:30:00,S09,S03,Café demain matin,"Sophie, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Léa"
E00207,2026-03-07T04:30:00,S10,S06,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00748,2026-03-07T10:30:00,S10,S01,Demande de pièces - audit Q1,"Bonjour Claire,

Dans le cadre de l’audit interne Q1, merci de me transmettre les balances comptables au vendredi et la liste des écritures > 100k EUR.

Cordialement,
Thomas"
E00961,2026-03-07T11:30:00,S02,S03,Décalage réunion mardi,"Sophie,

La réunion prévue mardi est décalée à jeudi 8h pour des raisons d’agenda. La salle Picasso reste réservée.

Antoine"
E00080,2026-03-07T12:30:00,S04,S02,Incident applicatif résolu,"Bonjour,

L’incident sur l’application de trading signalé ce matin est résolu. Cause : saturation du cluster de calcul. Service nominal depuis 11h32.

Karim"
E00018,2026-03-07T15:39:00,LEFEVRE,S03,Question conformité,"Sophie, pouvez-vous me confirmer la procédure double signature ? Je vois beaucoup d’auto-validations sur Cerbère."
E00019,2026-03-07T19:42:00,S03,LEFEVRE,RE: Question conformité,"Marc, la double signature est obligatoire au-delà de 5k€. Je vérifie Cerbère."
E00474,2026-03-08T01:30:00,S01,S05,Entretien annuel à programmer,"Bonjour Élodie,

Nous devons programmer ton entretien annuel avant la fin du mois. Voici trois créneaux possibles : mardi 14h, mercredi 10h, jeudi 16h. Lequel te convient ?

Claire"
E00638,2026-03-08T02:30:00,S08,S09,Préparation board,"Léa,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Marc"
E00432,2026-03-08T02:30:00,S07,S05,RE: Validation virement client 2024-4250,"Validé. Bonne journée.

Julie"
E00333,2026-03-08T02:30:00,S09,S03,Note de frais déplacement Genève,"Bonjour,

Je joins ma note de frais pour le déplacement client à Genève des 10-12 février. Total : 847,50 EUR. Justificatifs scannés en PJ.

Cordialement,
Léa"
E00669,2026-03-08T02:30:00,S02,S05,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Antoine"
E00928,2026-03-08T06:30:00,S03,S06,Régularisation dossier 2026-9000,"Bonjour Pierre,

Le dossier 2026-9000 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Sophie"
E00478,2026-03-08T06:30:00,S04,S07,Incident applicatif résolu,"Bonjour,

L’incident sur l’application de trading signalé ce matin est résolu. Cause : saturation du cluster de calcul. Service nominal depuis 11h32.

Karim"
E00817,2026-03-08T06:30:00,S02,S04,Pot de départ - Mme Durand-Lefèvre,"Bonjour à tous,

Nous organisons un pot de départ pour Mme Durand-Lefèvre vendredi à 18h en salle de pause. Une cagnotte circule.

Antoine"
E00097,2026-03-08T10:30:00,S01,S02,Justificatif manquant dossier 2026-6346,"Antoine,

Il me manque le justificatif d’origine des fonds sur le dossier 2026-6346. Sans ce document, je ne peux pas débloquer la transaction.

Claire"
E00868,2026-03-08T11:30:00,S02,S06,Pot de départ - Groupe Saint-Clair,"Bonjour à tous,

Nous organisons un pot de départ pour Groupe Saint-Clair vendredi à 18h en salle de pause. Une cagnotte circule.

Antoine"
E00358,2026-03-08T12:30:00,S09,S07,Formation obligatoire LCB-FT,"Bonjour à tous,

Rappel : la formation obligatoire LCB-FT 2025 doit être complétée avant le 31 mars. Lien d’inscription en pièce jointe.

Léa"
E00910,2026-03-08T12:30:00,S03,S06,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00509,2026-03-08T12:30:00,S07,S06,Point client Patrimoine Aubertin,"Bonjour Pierre,

Le client Patrimoine Aubertin demande un rendez-vous pour faire le point sur son portefeuille. Disponibilités la semaine prochaine ?

Julie"
E00250,2026-03-09T01:30:00,S10,S08,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00699,2026-03-09T01:30:00,S01,S07,FYI - article Les Échos,"Bonjour,

Un article intéressant dans Les Échos ce matin sur l’évolution de la régulation bancaire européenne. À lire si tu as 5 minutes.

Claire"
E00153,2026-03-09T02:30:00,S02,S10,Réunion comité vendredi,"Bonjour Thomas,

Peux-tu confirmer ta présence à la réunion du comité vendredi à 16h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Antoine"
E00536,2026-03-09T06:30:00,S04,S09,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Karim"
E00996,2026-03-09T08:30:00,S06,S08,Présentation client Mme Durand-Lefèvre jeudi,"Bonjour Marc,

Nous recevons Mme Durand-Lefèvre jeudi à 11h. Merci de préparer la slide deck habituelle et le bilan annuel.

Pierre"
E00014,2026-03-09T08:49:00,S01,S04,RE: Audit Lefèvre,"Karim, efface tout ce qui le relie aux trois comptes. Je m’occupe du reste."
E00128,2026-03-09T09:30:00,S05,S04,Conclusion audit conformité,"Bonjour,

Les conclusions de l’audit conformité sont disponibles. RAS sur la majorité des dossiers, deux points de vigilance signalés en annexe.

Élodie"
E00013,2026-03-09T12:18:00,S04,S01,Audit Lefèvre,"Claire, Lefèvre a téléchargé les relevés Pégase, Cerbère ET Hermès hier soir."
E00545,2026-03-09T12:30:00,S01,S07,Demande de signature ordre 2024-7872,"Bonjour,

L’ordre 2024-7872 attend ta double signature depuis lundi. Le client s’impatiente. Peux-tu prioriser ?

Merci,
Claire"
E00707,2026-03-09T12:30:00,S04,S03,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00100,2026-03-09T12:30:00,S04,S02,Maintenance serveurs jeudi,"Bonjour à tous,

Une maintenance des serveurs est programmée jeudi entre 22h et 2h. Indisponibilité partielle prévue. Pensez à sauvegarder vos travaux.

L’équipe IT,
Karim"
E00674,2026-03-10T01:30:00,S03,S10,Justificatif manquant dossier 2026-2034,"Thomas,

Il me manque le justificatif d’origine des fonds sur le dossier 2026-2034. Sans ce document, je ne peux pas débloquer la transaction.

Sophie"
E00156,2026-03-10T02:30:00,S05,S04,RE: Demande de pièces - audit Q1,"Bonjour,

Documents transmis ce matin via le coffre-fort numérique. Code d’accès envoyé séparément.

Élodie"
E00740,2026-03-10T02:30:00,S01,S08,Café demain matin,"Marc, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Claire"
E00481,2026-03-10T02:30:00,S01,S05,Formation obligatoire LCB-FT,"Bonjour à tous,

Rappel : la formation obligatoire LCB-FT 2025 doit être complétée avant le 31 mars. Lien d’inscription en pièce jointe.

Claire"
E00161,2026-03-10T03:30:00,S01,S04,Pot de départ - Famille Mercier-Jolly,"Bonjour à tous,

Nous organisons un pot de départ pour Famille Mercier-Jolly vendredi à 18h en salle de pause. Une cagnotte circule.

Claire"
